Cod_setor;Situacao_setor;V001;V002;V003
530010805230049;1;51;0;0
530010805230051;1;60;0;0
530010805230052;1;77;0;0
530010805230053;1;8;0;0
530010805230055;1;63;0;0
530010805230056;1;74;0;0
530010805230057;1;55;0;0
530010805230058;1;72;0;0
530010805230059;1;50;0;0
530010805230060;8;0;"X";"X"
530010805250001;1;117;0;0
530010805250002;1;111;0;0
530010805250003;1;126;0;0
530010805250004;1;128;0;0
530010805250005;1;163;0;0
530010805250006;1;137;0;0
530010805250007;1;75;0;0
530010805250008;1;72;0;0
530010805250009;1;89;1;0
530010805250010;1;124;0;0
530010805250011;1;151;0;0
530010805250012;1;131;0;0
530010805250013;1;108;0;0
530010805250014;1;93;0;0
530010805250015;1;76;0;0
530010805250016;1;136;0;0
530010805250017;1;162;0;0
530010805250018;1;116;0;0
530010805250019;1;84;0;0
530010805250020;1;95;0;0
530010805250021;1;100;0;0
530010805250022;1;115;0;0
530010805250023;1;86;0;0
530010805250024;1;77;0;0
530010805250025;1;97;0;0
530010805250026;1;105;0;0
530010805250027;1;99;0;0
530010805250028;1;107;0;0
530010805250029;1;78;0;6
530010805250030;1;144;0;0
530010805250031;1;140;0;0
530010805250032;1;123;0;0
530010805250033;1;213;0;0
530010805250034;1;199;2;0
530010805250035;1;109;0;0
530010805250036;1;155;2;4
530010805250037;1;114;0;0
530010805250038;1;96;0;0
530010805250039;1;195;1;0
530010805250040;1;97;0;0
530010805250041;1;160;0;0
530010805250042;1;76;0;9
530010805250043;1;107;0;0
530010805250044;1;102;0;0
530010805250045;1;76;0;0
530010805250046;1;118;0;0
530010805250047;1;98;0;0
530010805250048;1;89;0;0
530010805250049;1;102;0;5
530010805250050;1;130;0;0
530010805250051;1;183;0;0
530010805250052;1;104;0;0
530010805250053;1;127;0;0
530010805250054;1;183;0;0
530010805250055;1;156;0;0
530010805250056;1;97;0;0
530010805250057;1;123;0;0
530010805250058;1;135;0;0
530010805250059;1;123;0;0
530010805250060;1;141;0;1
530010805250061;1;116;0;0
530010805250062;1;140;0;0
530010805250063;1;157;0;0
530010805250064;1;70;0;0
530010805250065;1;134;0;0
530010805250066;1;90;0;0
530010805250067;1;101;0;1
530010805250068;1;117;0;0
530010805250069;1;95;0;0
530010805250070;1;134;0;0
530010805250071;1;67;0;0
530010805250072;1;122;0;0
530010805250073;1;137;0;1
530010805250074;1;128;0;3
530010805250075;1;67;0;0
530010805250076;1;109;0;0
530010805250077;1;188;0;0
530010805250078;1;147;0;0
530010805250079;1;116;0;2
530010805250080;1;189;0;0
530010805250081;1;168;1;0
530010805250082;1;61;0;0
530010805250083;1;71;0;0
530010805250084;1;104;0;0
530010805250085;1;123;0;0
530010805250086;1;63;0;0
530010805250087;1;138;0;0
530010805250088;1;140;1;0
530010805250089;1;109;0;0
530010805250090;1;202;1;0
530010805250091;1;130;0;0
530010805250092;1;112;0;0
530010805250093;1;73;0;0
530010805250094;1;117;0;0
530010805250095;1;158;0;0
530010805250096;1;102;0;1
530010805250097;1;126;0;0
530010805250098;1;92;0;0
530010805250099;1;165;0;0
530010805250100;1;226;0;1
530010805250101;1;99;0;0
530010805250102;1;119;0;0
530010805250103;1;119;0;0
530010805250104;1;112;0;0
530010805250105;1;97;0;0
530010805250106;1;86;0;0
530010805250107;1;96;0;0
530010805250108;1;90;0;0
530010805250109;1;133;0;0
530010805250110;1;112;0;0
530010805250111;1;101;0;0
530010805250112;1;76;0;0
530010805250113;1;190;0;0
530010805250114;1;120;0;0
530010805250115;1;138;0;0
530010805250116;1;94;0;0
530010805250117;1;99;0;1
530010805250118;1;128;0;0
530010805250119;1;137;0;0
530010805250120;1;127;0;0
530010805250121;1;145;0;0
530010805250122;1;107;0;0
530010805250123;1;180;0;0
530010805250124;1;7;0;0
530010805250125;1;4;0;0
530010805250126;1;37;0;0
530010805250127;1;111;0;0
530010805250128;8;48;0;0
530010805250129;1;37;0;0
530010805250131;1;143;0;0
530010805250132;1;86;0;0
530010805250133;1;95;0;0
530010805250134;1;73;0;0
530010805250135;1;74;1;0
530010805250136;1;101;0;0
530010805250137;1;77;0;0
530010805250138;1;96;0;0
530010805250139;1;104;0;0
530010805250140;1;98;0;4
530010805250141;1;73;0;0
530010805250142;1;112;1;0
530010805250143;1;124;0;0
530010805250144;1;84;0;0
530010805250145;1;147;0;0
530010805250146;1;98;0;0
530010805250147;1;90;0;0
530010805250148;1;81;1;0
530010805250149;1;106;0;0
530010805250150;1;139;0;0
530010805250151;1;110;1;0
530010805250152;1;98;0;0
530010805250153;1;104;2;0
530010805250154;1;58;0;0
530010805250155;1;105;1;0
530010805250156;1;199;0;0
530010805250157;1;181;0;1
530010805250158;1;201;1;0
530010805250159;1;169;0;0
530010805250160;1;218;0;5
530010805250161;1;212;0;0
530010805250162;1;107;0;0
530010805250163;1;166;0;0
530010805250164;1;98;0;0
530010805250165;1;129;0;0
530010805250166;1;75;0;0
530010805250167;1;104;0;0
530010805250168;1;131;1;0
530010805250169;1;111;0;0
530010805250170;1;88;0;0
530010805250171;1;81;0;0
530010805250172;1;180;0;0
530010805250173;1;163;0;0
530010805250174;1;201;0;0
530010805250175;1;99;0;0
530010805250176;8;11;0;0
530010805250177;8;17;0;0
530010805250178;2;29;0;0
530010805250179;8;12;0;0
530010805250180;1;147;0;9
530010805250181;1;189;0;0
530010805250182;1;144;1;0
530010805250183;1;178;0;1
530010805250184;1;139;0;0
530010805250185;1;168;0;0
530010805250186;1;176;0;0
530010805250187;1;231;1;0
530010805250188;1;228;0;0
530010805250189;1;29;0;0
530010805250190;1;95;0;0
530010805250191;1;30;0;0
530010805250192;1;40;0;0
530010805250193;1;4;"X";"X"
530010805250194;8;3;"X";"X"
530010805250195;2;0;0;0
530010805250196;2;49;1;0
530010805250197;2;24;0;0
530010805250198;1;78;0;0
530010805250199;2;5;0;0
530010805250201;8;6;0;0
530010805300001;1;272;0;0
530010805300002;1;130;0;0
530010805300003;1;127;0;0
530010805300004;1;89;0;0
530010805300005;1;10;0;0
530010805300006;1;79;0;2
530010805300007;1;124;1;0
530010805300008;1;82;0;2
530010805300009;1;182;0;0
530010805300010;1;147;1;0
530010805300011;1;120;0;0
530010805300012;1;116;0;0
530010805300013;1;98;0;0
530010805300014;1;144;0;0
530010805300015;1;93;0;0
530010805300016;1;130;0;0
530010805300017;1;176;0;0
530010805300018;1;207;1;0
530010805300019;1;102;0;0
530010805300020;1;134;0;0
530010805300021;1;235;0;0
530010805300022;1;227;0;0
530010805300023;1;109;0;0
530010805300024;1;142;0;0
530010805300025;1;123;0;0
530010805300026;1;95;1;0
530010805300027;1;218;0;0
530010805300028;1;81;0;0
530010805300029;1;193;0;10
530010805300030;1;169;0;0
530010805300031;1;53;0;0
530010805300032;1;100;0;0
530010805300033;1;138;0;0
530010805300034;1;120;0;0
530010805300035;1;129;0;0
530010805300036;1;123;0;0
530010805300037;1;134;0;0
530010805300038;1;56;0;0
530010805300039;1;44;0;0
530010805300040;1;225;0;0
530010805300041;1;155;0;0
530010805300042;1;159;0;0
530010805300043;1;165;0;0
530010805300044;1;133;0;0
530010805300045;1;160;0;0
530010805300046;1;147;0;0
530010805300047;1;171;0;0
530010805300048;1;130;0;0
530010805300049;1;176;3;0
530010805300050;1;194;0;0
530010805300051;1;221;1;0
530010805300052;1;96;1;0
530010805300053;1;102;0;0
530010805300054;1;152;0;0
530010805300055;1;138;2;0
530010805300056;1;86;0;0
530010805300057;1;129;0;0
530010805300058;1;202;0;0
530010805300059;1;64;0;0
530010805300060;1;220;0;0
530010805300061;1;103;0;0
530010805300062;1;156;0;0
530010805300063;1;104;0;0
530010805300064;1;180;0;0
530010805300065;1;168;1;0
530010805300066;1;180;0;0
530010805300067;1;134;0;0
530010805300068;1;132;1;5
530010805300069;1;85;1;0
530010805300070;1;104;0;0
530010805300071;1;147;0;0
530010805300072;1;154;0;0
530010805300073;1;179;0;0
530010805300074;1;167;0;0
530010805300075;1;171;0;0
530010805300076;1;0;0;0
530010805300077;8;4;0;0
530010805300078;1;109;0;0
530010805300079;1;74;0;0
530010805300080;1;67;0;0
530010805300081;1;72;0;0
530010805300082;1;124;0;0
530010805300083;1;196;0;0
530010805300084;8;229;0;0
530010805300085;8;0;0;0
530010805300086;1;75;0;0
530010805300087;1;80;0;0
530010805300088;8;146;0;1
530010805300089;2;20;0;0
530010805300090;8;93;0;0
530010805300091;2;68;0;0
530010805300092;8;87;0;0
530010805300093;2;119;0;0
530010805300094;1;30;0;0
530010805300095;1;85;0;0
530010805300096;1;96;0;0
530010805300097;1;108;0;0
530010805300098;1;39;0;0
530010805300099;1;67;0;0
530010805300100;1;55;0;0
530010805300101;1;45;0;0
530010805300102;1;57;0;0
530010805300103;8;71;0;0
530010805300104;8;72;0;0
530010805300105;8;113;0;0
530010805300106;2;160;0;0
530010805300107;1;272;0;0
530010805300108;1;179;0;0
530010805300109;1;221;0;0
530010805300110;1;190;0;0
530010805300111;1;92;0;0
530010805300112;1;203;0;0
530010805300113;1;100;1;0
530010805300114;1;112;0;1
530010805300115;1;104;1;0
530010805300116;1;183;1;0
530010805300117;1;218;0;0
530010805300118;1;160;1;1
530010805300119;1;60;0;0
530010805300120;1;42;0;0
530010805300121;2;58;0;2
530010805300122;2;3;0;0
530010805300123;2;0;"X";"X"
530010805300124;8;87;0;0
530010805300125;1;189;1;0
530010805300126;1;100;0;0
530010805300127;2;24;0;0
530010805300128;2;5;"X";"X"
530010805300129;1;94;0;0
530010805300130;1;112;0;0
530010805300131;1;53;0;0
530010805300132;1;72;0;0
530010805300133;1;175;0;0
530010805300134;1;117;0;0
530010805300135;1;57;0;0
530010805300136;1;84;0;0
530010805300137;1;104;0;0
530010805300138;1;158;0;0
530010805300139;1;39;0;0
530010805300140;1;52;0;0
530010805300141;1;149;0;0
530010805300142;1;141;0;0
530010805300143;2;2;"X";"X"
530010805300144;1;105;0;0
530010805300145;1;105;0;0
530010805300146;1;78;0;0
530010805300147;1;106;0;0
530010805300148;1;73;1;0
530010805300149;1;106;0;0
530010805300150;1;115;0;0
530010805300151;2;58;0;0
530010805300152;8;24;0;0
530010805300153;1;60;0;0
530010805300154;1;83;0;0
530010805300155;1;78;0;0
530010805300156;1;493;0;0
530010805300158;1;0;0;0
