Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
530010805060062;1;62;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;6;0;3;0;1;1;2;0;3;1;1;1;0;2;1;1;2;3;0;0;1;1;3;2;1;1;2;0;1;2;0;0;2;2;1;0;2;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;0;1;8;7;6;6;5;9;3;7;2;3;2;3
530010805060063;1;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;1;0;0;0;1;0;0;2;5;1;1;0;3;1;2;1;1;2;5;2;4;0;2;3;5;2;4;1;4;2;0;1;2;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;3;3;1;9;7;14;12;11;6;2;1;5
530010805060064;1;64;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;2;0;2;0;0;3;0;2;1;0;2;0;0;1;1;1;3;0;1;3;1;1;1;0;1;5;1;3;1;2;0;0;4;4;2;1;4;1;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;1;3;4;6;4;8;4;12;10;6;1;0;5
530010805060065;1;132;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;1;5;5;1;2;6;2;7;5;6;1;6;4;1;2;3;4;1;4;2;2;2;6;2;4;1;1;3;1;0;5;3;3;1;0;3;2;1;2;2;2;1;2;3;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;0;0;5;14;26;14;14;16;6;12;10;9;3;3;0
530010805060066;1;89;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;2;1;0;0;2;0;0;2;0;4;1;1;0;2;5;1;1;1;3;1;2;2;2;4;1;5;1;4;2;3;1;3;4;0;3;2;1;3;1;2;3;2;0;2;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;89;0;0;1;3;5;6;9;7;11;15;11;9;7;3;2
530010805060067;1;93;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;2;5;1;0;0;2;2;2;3;5;1;2;0;0;2;1;1;5;5;3;0;3;2;2;1;4;1;1;0;1;2;3;2;1;2;2;1;1;1;0;0;4;1;4;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;2;5;8;14;5;15;8;7;10;5;9;3;1;1
530010805060068;1;141;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;1;2;4;4;1;5;4;1;6;6;2;3;2;1;7;7;3;5;2;3;5;5;4;4;2;2;0;0;1;6;0;5;3;5;2;1;3;1;0;3;1;2;1;1;4;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;141;1;0;4;9;15;19;23;19;8;15;12;7;7;1;1
530010805060069;1;113;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3;2;1;4;2;1;3;1;2;3;3;5;1;1;1;2;0;3;2;2;1;1;3;2;1;5;7;4;3;4;2;5;1;0;3;1;2;2;7;1;0;1;1;2;0;1;3;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;113;0;0;2;7;11;14;7;9;19;15;8;10;6;2;3
530010805060070;1;140;0;0;0;0;1;0;0;0;0;1;0;5;4;7;8;2;7;6;8;3;6;3;7;6;4;3;5;2;4;5;2;2;5;1;3;0;5;4;2;1;0;4;1;1;0;2;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;140;1;1;24;26;26;19;13;12;6;4;2;1;1;2;2
530010805060071;1;106;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;4;4;3;1;7;2;3;5;1;0;1;1;1;0;5;4;5;2;1;2;2;2;0;4;3;5;1;1;1;4;1;2;0;1;4;0;1;2;1;1;0;2;0;1;1;0;0;2;0;1;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;5;13;18;4;16;7;14;8;8;4;4;1;3
530010805060072;1;83;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;1;3;3;5;0;0;2;1;0;2;4;1;1;1;0;1;5;2;2;1;1;4;2;2;1;4;2;5;2;2;1;2;0;1;2;2;0;0;0;0;0;0;0;2;0;1;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;83;0;0;2;8;10;8;8;10;11;12;5;0;3;5;1
530010805060073;1;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;2;1;3;4;6;1;2;1;4;1;1;2;2;1;2;1;2;1;1;1;1;1;11;3;4;0;3;3;0;3;2;0;2;5;2;2;2;2;3;0;1;1;1;2;2;2;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;108;0;0;1;10;14;10;7;15;13;7;13;6;7;3;2
530010805060074;1;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;3;1;3;4;3;1;2;4;0;1;2;2;5;4;3;3;3;3;0;1;4;0;1;2;3;1;1;0;0;2;0;1;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;5;13;10;14;12;8;5;4;3;2;1;0
530010805060075;1;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;3;1;1;3;3;4;1;1;1;3;1;3;2;2;0;1;0;0;2;1;1;1;3;2;1;0;0;0;1;2;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;8;12;7;8;4;7;3;3;0;3;1;0
530010805060076;1;122;0;0;0;0;0;2;0;1;0;2;0;1;1;1;0;3;3;5;1;2;3;5;3;4;2;1;2;2;2;4;3;1;1;1;2;2;3;2;0;3;6;3;3;5;1;6;3;1;3;1;1;1;2;1;1;1;4;0;2;1;1;0;0;1;2;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;5;3;14;17;11;8;10;18;14;6;8;4;3;1
530010805060077;1;114;0;0;0;0;0;0;0;0;0;0;2;1;0;3;1;3;3;4;2;4;2;3;1;1;1;4;0;3;1;1;2;5;1;2;1;3;3;1;4;1;3;5;2;2;3;2;3;1;3;2;4;3;3;0;0;4;0;0;1;1;0;1;2;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;0;7;16;8;9;11;12;15;11;10;6;3;3;2
530010805060078;1;63;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;1;2;1;2;0;2;1;0;1;0;2;2;1;1;2;2;2;2;5;0;2;3;0;2;2;1;0;1;1;2;2;0;1;2;2;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;2;5;6;5;8;12;5;6;6;2;1;2;3
530010805060079;1;74;0;0;0;0;0;0;0;0;3;2;3;2;4;2;3;3;3;3;4;2;0;0;1;0;3;3;1;1;1;0;0;1;0;1;0;2;1;3;2;1;1;1;3;0;0;3;1;1;2;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;5;14;15;4;6;2;9;5;8;2;2;0;1;1
530010805060080;1;124;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;3;2;6;3;4;6;2;1;1;4;1;2;1;0;1;0;3;2;3;4;6;1;4;4;7;1;1;3;3;4;5;3;1;4;2;0;1;2;1;1;2;0;1;1;1;0;0;4;1;1;1;1;2;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;124;0;1;1;12;16;9;6;18;16;16;9;5;6;6;3
530010805060081;1;143;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;4;6;4;7;4;6;3;3;5;1;8;3;0;1;1;2;3;2;4;4;2;2;0;1;3;4;2;4;5;6;5;2;1;1;2;2;4;6;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;143;0;0;4;23;21;13;12;9;18;15;15;4;0;2;7
530010805060082;1;81;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;2;0;2;1;2;1;0;2;1;1;1;3;2;1;1;1;1;2;1;2;5;0;0;2;3;4;3;2;2;1;3;2;1;2;2;2;6;0;1;1;2;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;1;2;5;6;8;6;8;14;9;12;6;2;2;0
530010805060083;1;55;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;2;0;0;1;1;0;2;0;2;2;1;1;1;3;0;0;0;2;2;1;1;1;1;0;2;0;0;2;0;1;1;1;1;0;3;1;0;1;1;1;1;0;0;1;1;2;2;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;1;7;4;6;4;7;3;5;5;4;6;0;3
530010805060084;1;86;0;0;0;0;0;0;0;1;1;0;2;1;4;2;5;1;2;1;1;3;1;3;2;1;2;2;2;0;1;1;3;1;2;1;1;4;1;2;2;1;4;3;2;0;3;1;2;1;1;0;2;0;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;85;0;2;14;8;9;6;8;10;12;5;5;3;1;0;2
530010805060085;1;94;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;1;0;2;3;3;1;2;0;3;1;2;1;1;2;2;4;0;0;0;5;4;1;4;2;5;5;3;0;2;4;2;2;1;0;2;2;1;0;0;0;1;2;1;0;1;0;1;2;1;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;6;6;9;7;6;16;15;9;5;4;5;3;3
530010805060086;1;88;0;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;2;1;0;0;4;0;1;0;3;2;1;0;2;0;2;2;0;3;4;0;2;3;4;2;5;0;4;6;1;3;4;1;1;1;2;0;1;1;1;0;1;1;0;2;0;2;0;0;1;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;88;0;1;6;3;8;5;11;11;16;10;5;4;3;2;3
530010805060087;1;69;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;2;2;2;0;1;0;0;0;1;1;1;1;1;0;1;1;0;1;1;3;3;1;2;1;2;2;1;4;1;4;2;3;1;1;0;1;1;1;2;3;0;0;3;1;0;0;1;0;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;3;6;1;5;3;10;10;11;4;8;2;5;1
530010805060088;1;95;0;0;0;0;0;0;0;0;0;0;0;3;1;2;3;2;2;1;2;1;1;1;3;0;1;1;0;0;1;2;1;2;1;2;3;1;2;3;5;3;3;4;2;3;2;0;2;1;3;1;1;5;1;1;3;1;3;0;1;0;0;1;0;1;1;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;9;8;6;4;9;14;14;7;11;5;3;4;1
530010805060089;1;83;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;1;1;2;0;6;1;1;2;1;1;2;2;0;2;3;1;4;2;1;4;0;1;5;1;0;1;1;1;2;4;2;0;3;3;2;1;2;0;0;4;2;1;0;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;2;2;4;11;7;11;11;5;12;5;8;3;1;1
530010805060090;1;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;1;1;2;1;1;1;4;2;0;3;1;1;4;2;1;2;1;2;3;3;1;3;2;2;1;3;3;3;0;4;2;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;1;5;5;8;11;9;11;10;6;2;2;2
530010805060091;1;74;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;2;1;0;2;2;1;2;2;1;2;2;3;0;2;5;2;0;5;0;1;3;3;0;1;1;5;0;1;0;0;1;1;1;1;2;2;2;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;1;4;4;6;9;12;9;10;2;7;3;4;1;2
530010805060092;1;117;0;0;0;0;0;0;0;0;0;0;4;1;2;2;6;2;1;2;4;1;2;1;2;2;3;1;2;5;3;0;1;1;3;5;2;4;4;2;4;2;0;3;0;2;2;1;4;5;2;3;4;4;1;0;0;2;0;0;1;1;1;0;2;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;117;0;0;15;10;10;11;12;16;7;15;9;4;4;1;3
530010805060093;1;65;0;0;0;0;0;0;0;1;0;1;0;2;1;1;1;0;1;2;3;1;2;1;1;1;3;0;2;2;2;2;3;1;0;1;1;4;2;2;1;1;1;1;2;0;0;2;4;0;2;0;1;1;0;0;0;1;0;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;2;5;7;8;8;6;10;4;8;2;3;1;1;0
530010805060094;1;135;0;0;0;0;0;0;0;0;3;1;1;1;3;5;3;3;2;2;8;1;6;3;5;4;3;5;2;1;2;4;0;2;2;1;0;4;4;1;5;1;4;5;2;6;0;5;2;3;5;4;3;1;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;4;13;16;21;14;5;15;17;19;6;2;1;1;1
530010805060095;1;103;0;0;0;0;0;0;0;0;0;4;5;4;7;5;9;2;3;2;2;4;0;3;1;0;0;5;0;1;2;2;1;2;2;1;2;2;2;3;2;0;1;4;2;2;1;1;1;0;4;0;1;1;1;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;0;4;30;13;4;10;8;9;10;6;3;4;1;1;0
530010805060096;1;95;0;0;0;0;0;0;0;0;0;2;0;2;2;3;2;1;4;2;3;2;2;3;1;1;1;3;2;2;0;0;0;0;1;2;0;1;0;4;1;3;2;1;2;2;3;2;2;2;3;2;1;6;0;3;0;1;2;1;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;2;9;12;8;7;3;9;10;11;10;4;3;3;4
530010805060097;1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;2;3;0;0;0;4;2;4;2;0;2;1;2;2;0;0;6;1;4;1;6;2;1;0;1;0;0;0;4;0;1;3;0;1;1;1;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;2;1;1;5;10;7;9;14;1;8;4;4;0
530010805060098;1;67;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;3;0;1;0;0;2;2;1;2;2;1;2;1;1;0;3;2;4;4;1;3;2;2;1;3;2;3;0;2;0;1;2;1;0;2;0;2;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;1;1;0;5;3;8;7;14;10;6;5;3;3;1
530010805060099;1;66;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;1;2;1;0;2;1;1;1;2;1;0;2;1;2;4;1;0;1;4;5;1;3;1;3;3;0;4;3;3;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;3;2;6;5;6;8;14;13;7;1;0;0;1
530010805060100;1;113;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;1;0;3;1;2;2;1;0;1;0;0;5;5;3;1;1;5;2;1;3;4;8;1;1;4;3;2;5;4;3;1;4;3;1;1;2;0;2;0;1;3;0;0;1;1;3;0;3;1;1;2;0;1;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;112;0;0;3;6;6;11;12;17;15;15;6;4;8;5;4
530010805060101;1;90;0;0;0;0;0;1;0;0;1;0;1;1;1;3;2;2;2;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;2;1;1;1;3;2;2;3;4;2;4;3;2;3;4;0;2;2;3;2;1;2;0;1;0;1;1;1;0;1;0;1;2;0;1;0;2;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;2;8;7;4;2;5;11;15;11;8;4;4;4;5
530010805060102;1;85;0;0;0;0;0;1;0;0;0;1;1;3;4;3;2;2;0;2;1;3;2;1;2;1;2;1;1;2;2;0;2;1;0;1;4;1;0;3;2;1;0;1;2;1;1;3;2;2;0;1;3;2;1;1;0;0;0;0;0;1;3;1;1;1;2;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;2;13;8;8;6;8;7;5;8;7;1;8;3;1
530010805060103;1;58;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;2;1;1;2;3;0;1;3;2;1;1;1;0;3;1;2;1;0;1;0;3;1;4;0;0;1;0;2;2;1;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;1;4;9;7;6;4;8;6;1;3;1;3;1;4
530010805060104;1;128;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;2;1;2;1;1;1;2;1;3;4;1;2;2;1;2;1;2;1;5;3;5;6;4;6;2;5;4;2;4;1;2;2;2;0;3;0;0;2;2;5;2;3;3;0;5;2;0;1;2;2;1;1;1;0;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;2;1;7;8;10;11;24;17;7;7;13;10;5;6
530010805060105;1;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1;2;0;1;3;0;1;1;0;1;0;0;0
530010805060106;1;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;1;6;2;4;3;3;0;3;0;2;2;1;1;1;1;1;1;4;2;1;2;3;2;3;1;4;4;2;1;2;0;5;4;4;2;3;5;2;2;3;2;0;1;1;1;0;1;2;3;1;2;1;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;13;12;8;5;12;14;10;18;9;4;9;4
530010805060107;1;73;0;0;0;0;0;0;0;0;1;0;0;1;3;2;3;1;1;1;1;1;2;2;1;1;1;1;1;3;3;1;3;3;1;0;1;2;1;0;2;2;1;3;2;2;2;0;2;1;2;0;2;0;0;1;2;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;73;0;1;9;5;7;9;8;7;10;5;5;3;3;0;1
530010805060108;1;100;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;1;2;1;3;1;1;2;1;3;4;2;5;2;4;1;2;4;2;5;1;3;1;2;4;2;3;1;0;3;1;3;2;3;1;1;2;2;0;2;0;3;0;3;1;1;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;1;1;3;8;11;14;14;12;8;9;6;8;0;4
530010805060109;1;71;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;2;0;2;1;2;2;1;2;0;2;2;2;2;1;2;1;3;1;1;4;2;1;2;3;1;2;2;1;0;0;1;2;2;0;0;0;2;1;1;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;71;0;0;2;2;3;4;7;7;8;11;9;4;4;7;3
530010805060110;1;86;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;2;1;0;1;2;1;1;0;2;0;0;2;0;1;4;1;5;2;1;3;0;4;5;1;1;1;2;2;0;3;5;1;0;2;1;1;1;4;0;0;1;1;2;1;3;0;1;3;2;1;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;86;0;0;2;2;6;4;7;12;11;8;9;6;8;7;4
530010805060111;1;13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;2;1;0;2;1;1;0;0;0;2;3;0
530010805060112;1;119;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;1;2;3;5;2;3;4;0;4;1;3;2;4;1;1;0;2;2;3;3;3;3;5;2;6;1;0;2;4;1;4;4;1;2;2;1;2;0;3;2;3;2;3;0;2;1;0;2;2;0;1;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;1;1;14;13;11;8;16;13;12;8;10;7;2;3
530010805060113;1;81;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;0;1;4;2;2;3;2;2;2;1;1;4;3;1;2;2;1;2;2;0;3;0;5;0;2;4;4;4;1;1;1;0;0;1;2;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;1;3;8;11;10;9;8;15;3;3;2;4;2;1
530010805060114;1;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;4;1;0;4;1;3;1;1;2;4;1;2;0;1;1;1;2;2;1;0;0;0;1;3;4;0;0;0;0;0;1;1;0;3;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;1;1;2;9;8;8;7;4;4;5;4
530010805060115;1;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;2;1;2;0;1;0;0;1;1;1;2;0;4;0;0;2;4;5;3;1;8;0;2;3;2;0;3;0;1;0;2;2;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;2;4;6;3;6;15;15;4;7;2;3;3
530010805060116;1;80;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;4;2;2;0;2;0;3;1;1;3;1;2;1;0;3;4;1;1;3;2;2;1;1;2;1;1;2;1;2;3;1;0;2;2;1;1;1;1;0;1;0;0;0;1;1;3;1;0;0;0;3;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;2;2;5;6;9;10;9;6;9;6;3;5;4;4
530010805060117;1;78;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;1;1;1;3;1;1;2;1;2;3;4;1;1;1;1;0;0;0;0;3;1;2;3;3;1;3;1;1;1;1;0;1;1;2;1;3;2;2;2;2;0;0;2;0;1;1;2;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;78;0;0;4;5;8;11;2;9;9;4;10;6;4;2;4
530010805060118;1;114;0;0;0;0;0;0;0;0;0;1;0;2;1;0;1;3;2;0;0;0;4;3;5;3;3;2;1;2;0;1;1;1;1;1;3;0;2;3;3;0;4;2;3;1;4;1;3;1;1;2;1;1;3;4;4;4;2;2;1;1;2;2;0;5;0;1;1;2;0;2;1;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;114;0;1;4;5;18;6;7;8;14;8;13;10;9;6;5
530010805060119;1;97;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;2;1;4;3;2;3;1;0;2;2;0;0;1;6;4;1;2;0;1;0;0;4;4;0;3;0;3;3;2;5;2;0;0;2;2;2;2;2;1;1;0;2;1;2;1;1;2;0;0;3;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;96;1;1;0;3;7;9;5;13;9;9;9;10;5;6;9
530010805060120;1;89;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;2;2;1;2;0;2;1;3;3;0;1;1;1;2;1;2;3;1;2;1;2;4;1;4;1;1;4;2;2;3;3;3;0;4;0;0;0;0;2;2;0;0;1;0;2;1;2;2;2;0;0;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;3;0;8;9;5;9;12;10;13;2;3;9;3;2
530010805060121;1;85;0;0;0;0;0;0;0;0;1;0;1;0;0;1;3;1;1;2;3;0;0;2;1;5;1;2;1;4;3;0;1;2;1;3;1;4;0;3;2;2;2;2;3;2;1;1;1;3;1;3;3;1;0;2;2;1;0;2;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;1;5;7;9;10;8;11;10;9;8;3;2;2;0
